Id,SalePrice
1721,147492.44244508364
1722,113583.36453708517
1723,150265.71206607472
1724,216884.6689966923
1725,242362.44299160212
1726,188445.23500494158
1727,146056.7377675973
1728,165341.21015860105
1729,178074.08210773522
1730,161619.2340362334
1731,110792.7464146486
1732,127632.91589485505
1733,110916.08125968627
1734,123198.4069689383
1735,102162.27430528495
1736,94734.42461720156
1737,279246.8035854016
1738,263178.0426942018
1739,248633.41912703624
1740,212841.01238472702
1741,186615.99202763813
1742,175830.17186155368
1743,168286.27998190967
1744,347646.1016672788
1745,218896.17002988758
1746,197865.28583082638
1747,218447.68037227436
1748,223674.75347105286
1749,131139.63938087574
1750,127824.46898090199
1751,229117.87722696422
1752,112326.56364478357
1753,153073.78263632848
1754,198943.06610468833
1755,165816.42962565122
1756,157947.04136397515
1757,119805.23332732823
1758,144688.0440707876
1759,156201.837770359
1760,158665.83509962365
1761,146601.992195011
1762,184704.58034221723
1763,202060.2710144621
1764,115697.28606345202
1765,184246.13470363955
1766,188623.27460531623
1767,219175.05164994334
1768,140890.6840786701
1769,162949.1628075334
1770,151751.28126716043
1771,121152.66319872532
1772,131497.859259899
1773,114754.76696845505
1774,149497.0031534481
1775,145356.4730058465
1776,139307.69643694302
1777,108965.5184008372
1778,146304.38395232835
1779,137534.23362982366
1780,160915.93778315524
1781,127354.53373009595
1782,79890.72881149454
1783,136407.15364043112
1784,97888.92091348884
1785,141573.23588441685
1786,129179.2041191461
1787,154099.40698053676
1788,49445.46469389158
1789,106804.34374728007
1790,68605.93622950278
1791,200598.18999900774
1792,163731.9220037592
1793,144870.36865160905
1794,163381.81832380441
1795,137317.8205585447
1796,131033.91029393557
1797,117933.29979662388
1798,125135.14846316888
1799,102197.26384867262
1800,129064.49883111147
1801,123008.80884403875
1802,116125.55550510762
1803,157757.89232614066
1804,123361.38029328268
1805,135117.7383286797
1806,129427.02752150688
1807,162584.73355754546
1808,124872.46257579396
1809,129983.67098037037
1810,140999.14216452418
1811,119084.7746456021
1812,106923.23414594866
1813,137359.54428762617
1814,104156.35065254616
1815,40252.37218416482
1816,99150.84212276386
1817,101606.15742344013
1818,171036.77458081732
1819,135361.67046816205
1820,21749.538726610364
1821,114935.51083471708
1822,153151.19773274555
1823,31537.934096729965
1824,140365.76760136313
1825,149920.1705016935
1826,102452.29678571736
1827,104648.86501740094
1828,147255.10126442357
1829,134445.63614381407
1830,152185.0315290991
1831,155013.36640400032
1832,41236.760362914414
1833,152684.75685228256
1834,116878.05339072342
1835,107521.90279917163
1836,135887.63345670328
1837,79074.05796462903
1838,121442.56648689555
1839,112482.55475539691
1840,144615.95514399128
1841,135117.2831750745
1842,81390.57367865415
1843,145690.9409609763
1844,154970.80955868855
1845,146290.8320361016
1846,157504.11632513057
1847,174136.42264188093
1848,34103.42607801664
1849,114178.90008049086
1850,114096.2060617751
1851,141235.30560964555
1852,113021.39713115827
1853,112109.47379354178
1854,164237.7804553149
1855,173435.1160054052
1856,221207.03162719344
1857,118398.40641097305
1858,133297.88233110728
1859,99869.17637307814
1860,136909.49539917894
1861,111136.88381482207
1862,305207.83777266776
1863,293577.2638167847
1864,293597.07667796884
1865,360793.4551925304
1866,342659.6114650649
1867,209123.14864022948
1868,284610.99874693796
1869,205716.2041923526
1870,216802.04936692945
1871,259621.0394160353
1872,172200.79542939865
1873,234380.49999568507
1874,150688.05398499977
1875,193947.1069709648
1876,202141.0115262248
1877,204670.68858118553
1878,197220.9541016562
1879,135383.14587918716
1880,132770.38856814685
1881,232415.04484269896
1882,229933.61153562705
1883,178755.7876412383
1884,198709.4243796022
1885,226616.94183605316
1886,281814.4090449865
1887,215975.07017144805
1888,253662.9442921906
1889,166489.8506889759
1890,92879.19750193437
1891,103813.98730441299
1892,100034.53917756653
1893,135009.4605906296
1894,113179.51640373352
1895,134775.2618369381
1896,127115.01232927316
1897,113734.89967967442
1898,102060.87881869683
1899,162539.20189326105
1900,169744.86482203042
1901,198393.13572072156
1902,176941.25292547664
1903,226413.54351841018
1904,158996.66931146441
1905,202703.76115148573
1906,172705.31659703876
1907,230001.98800170992
1908,109526.94727693731
1909,128662.07740987814
1910,121184.0574612224
1911,237204.72116091463
1912,311857.65613915015
1913,158560.53305052232
1914,52062.26020876737
1915,344937.0003571942
1916,93062.69975413429
1917,225410.0554242715
1918,140640.95448924648
1919,159774.7115292753
1920,161586.36266240047
1921,381258.8754662032
1922,344331.1424388372
1923,245411.88761139323
1924,228423.02830036625
1925,206098.3524241402
1926,376970.20361218497
1927,125583.51607449562
1928,184842.06375653727
1929,117415.48736936972
1930,135261.6906150612
1931,116719.07854289655
1932,124643.40919087199
1933,196292.13600735192
1934,187467.72939305392
1935,166924.26351187716
1936,209341.02567990648
1937,178285.1951217138
1938,164649.48874117422
1939,277847.40364633047
1940,208777.66593438282
1941,165959.33931235934
1942,159579.92898324982
1943,243824.08199215692
1944,384744.3866569648
1945,417961.51092841465
1946,138075.6746623658
1947,150245.043874357
1948,170412.95621535706
1949,246838.07877987868
1950,185445.93833448424
1951,240322.0367912635
1952,198886.06719084864
1953,188546.71844307485
1954,181295.77420407964
1955,134048.69636126794
1956,270799.98661600484
1957,152621.41623684263
1958,241568.05156385165
1959,136486.06006682757
1960,93879.58478917682
1961,123452.61634931993
1962,95797.9313041633
1963,104572.1856013001
1964,106088.66948659462
1965,134749.00027405564
1966,142815.70721483487
1967,313666.07337958284
1968,410224.4878021461
1969,396647.16820324364
1970,394900.2225390669
1971,451704.249858688
1972,366388.69040020334
1973,301220.92475112074
1974,342524.2315732435
1975,-234078.39227175154
1976,284742.0739700807
1977,366731.92798327317
1978,340198.4825477215
1979,324065.9120258229
1980,199192.571554897
1981,351810.6710154548
1982,218752.74611774425
1983,205566.5624041803
1984,176750.2337248564
1985,229069.9552750009
1986,202007.25337169657
1987,211564.83162474923
1988,168805.78562277986
1989,186377.0964730858
1990,204628.09514904546
1991,233775.26351344504
1992,225720.99961921724
1993,161317.01072632556
1994,229621.63321691158
1995,183189.1207438939
1996,287543.29448269645
1997,322626.0523807531
1998,315092.3735005775
1999,314940.31772544014
2000,324763.40033326775
2001,297631.4310273131
2002,243775.3347580413
2003,238620.9425946268
2004,280617.863796729
2005,230018.64912865718
2006,225958.10106564767
2007,243677.92442932317
2008,239974.94619492942
2009,210546.55884778977
2010,194833.6357782121
2011,131207.35046279384
2012,183617.4937340225
2013,181064.67966534698
2014,186903.81137532752
2015,225972.23698620952
2016,197449.8851767663
2017,199516.6841548254
2018,99571.49384430447
2019,129966.93618581677
2020,78677.40445181262
2021,93462.16511257109
2022,201856.71024218237
2023,132485.5352663584
2024,297535.3295510224
2025,360462.7595333104
2026,171593.29235381063
2027,156789.51716177363
2028,153226.05500895705
2029,174865.38557474955
2030,257678.82547574805
2031,228420.7091764639
2032,255031.01240071224
2033,249944.88913865353
2034,179583.16149165563
2035,241867.6023358741
2036,196720.299916722
2037,217043.65047818038
2038,328861.8672530394
2039,231310.8852415512
2040,310817.5693049211
2041,303703.38315009244
2042,214524.94754423283
2043,182508.1080447313
2044,173270.369055241
2045,198208.8310368884
2046,160556.1461963771
2047,134255.7731571556
2048,137545.72254805733
2049,134789.07061984367
2050,164670.38201822888
2051,96111.73555372143
2052,119103.14411678282
2053,145390.88458807615
2054,97179.82042546035
2055,171488.24330321455
2056,137087.47732923226
2057,95991.82012353279
2058,206519.53101578413
2059,126733.9930851718
2060,181094.3380905249
2061,167535.4664693143
2062,124623.76023279526
2063,116711.61663951841
2064,130926.9970415188
2065,107021.41088103945
2066,176685.4664436722
2067,100105.83437301614
2068,153017.95420038665
2069,84052.38229092117
2070,116428.23647967097
2071,97823.09256768902
2072,137060.36131888814
2073,115968.23560011666
2074,162349.92376510322
2075,168547.458755887
2076,119581.92483496538
2077,162716.5703277298
2078,129713.38709494658
2079,128360.0987714699
2080,120270.11621119222
2081,122498.41672672122
2082,131044.75293320848
2083,154912.27373290306
2084,107895.11561843404
2085,114997.19193769305
2086,115575.87815616827
2087,117550.45373513759
2088,107036.80445422279
2089,75737.70716233994
2090,111678.72409825586
2091,97294.80845215358
2092,129421.51036466076
2093,150455.54874938715
2094,105672.02924929559
2095,170988.3450775327
2096,94619.74401404383
2097,92180.50707413722
2098,162852.76149995008
2099,39971.82433666487
2100,40856.539579021395
2101,108680.82051953347
2102,120109.03969685221
2103,104660.88484069263
2104,131948.18537350674
2105,113446.6501475207
2106,45782.90701640281
2107,186187.71491270105
2108,120586.76735187485
2109,114334.93482458615
2110,124197.12758242711
2111,147111.70803774428
2112,143511.02025063464
2113,120310.52792227152
2114,118916.70923362649
2115,165240.00186641223
2116,121806.86133532692
2117,146783.66172043292
2118,127348.7805189949
2119,126251.2465458631
2120,106737.9754763192
2121,83399.77092227794
2122,124992.93374209455
2123,91132.08329517907
2124,173885.84316746437
2125,124078.48410484241
2126,155420.94485319185
2127,170304.82146023714
2128,136105.86573579418
2129,48265.28393102554
2130,140250.85234791797
2131,123059.61864266277
2132,116387.85923247132
2133,133021.1266145301
2134,116670.72876936023
2135,100929.81864140148
2136,70167.64729793556
2137,106658.32465194503
2138,124835.36613390024
2139,138287.67303825705
2140,140260.95663295453
2141,188512.12505094626
2142,132460.5981161988
2143,154138.83292641805
2144,112558.52148822194
2145,142972.81009955448
2146,193569.15948938846
2147,126044.15459998243
2148,118003.02736197738
2149,123978.04023183999
2150,241530.0453172737
2151,125390.29549716646
2152,166098.87785200716
2153,185468.9225338794
2154,101945.71166567062
2155,136689.0625697542
2156,257014.24632464244
2157,229561.027762588
2158,246210.36847430875
2159,228410.58608790592
2160,185660.45655322925
2161,223666.21591941605
2162,363767.74496788124
2163,355612.1880987362
2164,252278.73153691075
2165,193099.22847757943
2166,161727.03411348455
2167,225729.81208770804
2168,194490.4512909461
2169,193194.16292243253
2170,229335.31493768224
2171,158102.74212702003
2172,132861.9033437356
2173,202740.67875493725
2174,218783.93080868933
2175,265754.8782415112
2176,306775.07066251023
2177,240581.2076107514
2178,205332.30818488717
2179,130905.88277571276
2180,224429.1147171486
2181,195327.77266379015
2182,220353.9835063276
2183,191337.93328921625
2184,118270.29078809824
2185,121250.21579329867
2186,163730.1077856525
2187,148071.28998550645
2188,159330.8598070544
2189,307357.45220385946
2190,89174.66260171286
2191,63437.7116026103
2192,76684.67558546225
2193,123720.49539115594
2194,86047.32546264143
2195,17292.970401310246
2196,107784.83349948481
2197,114648.43124404293
2198,161961.93494453828
2199,173844.99012529536
2200,157154.84615683847
2201,149589.21642157494
2202,198321.29173772328
2203,141065.93629907048
2204,195240.0872202291
2205,135657.26921183523
2206,165751.05422237155
2207,216507.884265883
2208,264005.70297533774
2209,263398.1530223122
2210,122243.51735975174
2211,130923.2473393199
2212,127706.74695467576
2213,104061.78067018976
2214,158608.57847236784
2215,106369.33656190452
2216,162438.9300819427
2217,79773.74353111151
2218,68408.15817247634
2219,62878.535572329536
2220,15465.18948462815
2221,344924.13516772434
2222,303150.2466848587
2223,283714.22486695077
2224,202279.32950969588
2225,119670.3425599424
2226,181498.4367873607
2227,189479.00577773608
2228,285637.85707010806
2229,246907.15387693106
2230,164629.3862637725
2231,217338.4759911216
2232,182953.80472579354
2233,181535.57088060852
2234,246064.83055799513
2235,230864.21136275993
2236,247741.50404083508
2237,297640.1484103134
2238,193224.9241498079
2239,111681.6802259445
2240,151753.6065120314
2241,134343.73813708336
2242,121175.34795544622
2243,120909.54916551709
2244,105016.29999870318
2245,139376.5210615259
2246,137793.4583801115
2247,125284.23814215511
2248,129554.3887023488
2249,117735.41606105445
2250,128885.61601872463
2251,87527.95430955244
2252,190380.09957442654
2253,166422.9777443303
2254,182759.56392149685
2255,186256.68682442734
2256,168927.75563217083
2257,212518.65354559256
2258,148793.04768637742
2259,175429.56789150357
2260,122139.27412341756
2261,230306.39636161795
2262,245387.1554654449
2263,386590.817692903
2264,458319.0852110317
2265,147497.46690819098
2266,326913.9589668872
2267,389809.230957297
2268,498799.2706764607
2269,148841.68328497058
2270,183257.415323628
2271,210544.1820820932
2272,190385.5527190246
2273,149865.72844763764
2274,182083.79459450685
2275,154977.9876035623
2276,203178.51555616444
2277,180142.12196732743
2278,152808.971985625
2279,132869.38105777325
2280,107588.38370919134
2281,139166.42636192823
2282,154977.0925217449
2283,115102.19508234644
2284,124317.84127637465
2285,150573.75075202307
2286,120256.63250569208
2287,392884.57763469906
2288,297904.91983820463
2289,347143.77294438507
2290,435126.5223676815
2291,357217.2075807721
2292,423550.6185218211
2293,459967.3418935513
2294,392237.26655985217
2295,462237.7563044013
2296,274520.34143792104
2297,389999.0800289839
2298,377979.79764299456
2299,350689.50904547714
2300,329297.02336680924
2301,340066.00393918145
2302,263604.9926509465
2303,256037.0743792086
2304,259253.41588915663
2305,214346.81319720845
2306,203198.35973413044
2307,209971.3875959915
2308,236010.80392655858
2309,306202.1361371734
2310,218012.84374964202
2311,209400.9344382108
2312,184616.684936148
2313,167120.7235515922
2314,186961.07830680057
2315,181812.22686670686
2316,202473.6467739303
2317,202431.40138776123
2318,185157.67334739713
2319,190465.045141813
2320,185080.7090921736
2321,237253.79342885793
2322,203485.4253987238
2323,207761.41009803058
2324,182821.1321154005
2325,208429.57764918508
2326,176861.76687721757
2327,195386.51335803268
2328,215153.7993362156
2329,191712.18701115262
2330,179640.5978707302
2331,335755.5097604183
2332,392508.42358238983
2333,322880.03132661886
2334,280663.4481148623
2335,304570.20056744583
2336,314407.57212470716
2337,197991.76701725286
2338,246255.50500147615
2339,217574.56814809132
2340,389712.0655041231
2341,201124.75158453814
2342,231785.10645591805
2343,225307.8460016438
2344,218075.1880413707
2345,222235.92481782252
2346,220665.0787184242
2347,209738.43755386106
2348,252377.4790024805
2349,209643.44244393834
2350,311724.96145301487
2351,289879.6510915753
2352,244361.2501841822
2353,252704.6848671193
2354,162291.54947177495
2355,150570.80052741326
2356,143762.69701403088
2357,193261.1854890579
2358,200843.11502988625
2359,128654.6405464441
2360,114370.72417182731
2361,152594.1699033043
2362,253538.588794042
2363,143745.61329593754
2364,153842.2262564759
2365,200939.14923265285
2366,194910.14397518348
2367,218163.01841401157
2368,221094.0781531689
2369,212087.45007646305
2370,169800.02669847745
2371,161009.32770049025
2372,193337.12404408038
2373,289193.805089773
2374,302220.90233051905
2375,237993.25651578128
2376,281506.9203474767
2377,326225.3344751453
2378,159391.15830320225
2379,237131.56945602957
2380,145014.49673247465
2381,169113.35090356914
2382,207889.47973379155
2383,191361.41148837295
2384,226892.31647149508
2385,151151.02364972665
2386,135040.2858354618
2387,126665.1778208171
2388,100602.34266325436
2389,108924.9351827635
2390,161552.17271604144
2391,138256.01428841823
2392,118985.82282956527
2393,179155.405495586
2394,147649.69449369807
2395,209620.29884056922
2396,137902.20705453004
2397,209638.70133049192
2398,124619.13410995575
2399,69067.25795130222
2400,65808.7490661426
2401,146937.1755453162
2402,139159.4238783389
2403,145260.52422549424
2404,153521.6091692272
2405,154733.23168504972
2406,147265.84124876384
2407,124891.01574075688
2408,126917.91948991874
2409,106977.09134613373
2410,180331.2906456004
2411,115178.15050920099
2412,159663.4049808412
2413,125573.31190085667
2414,169612.5427458327
2415,136700.40049367212
2416,133061.76857178682
2417,145700.39489478164
2418,137856.75869748835
2419,124672.41326051415
2420,121130.84868074115
2421,933787.4389579903
2422,101077.9772667
2423,115485.38284881366
2424,133754.1249105134
2425,205981.77080229775
2426,136730.41629396193
2427,129459.65371578373
2428,193937.56451954052
2429,99392.62288794946
2430,130415.68862256431
2431,95871.51236464595
2432,150964.5140680425
2433,157379.57488065434
2434,144164.871931748
2435,164665.47396002302
2436,110219.2895092743
2437,97582.68019359442
2438,127936.92536707851
2439,90379.49111509812
2440,129182.54492186499
2441,95535.78389860853
2442,97659.96245290525
2443,144892.800972466
2444,123425.98035798129
2445,79314.58535020065
2446,134780.1809411496
2447,184015.3972640402
2448,127832.06114388548
2449,112799.89670543326
2450,161324.71008750692
2451,104988.44546733273
2452,201465.8946692528
2453,91517.04354235576
2454,117494.92809988395
2455,130407.87264451524
2456,158263.66325533658
2457,162310.67011320766
2458,146009.6748575893
2459,118346.47153901495
2460,142240.59361420176
2461,132304.6127775407
2462,133382.27110696002
2463,132416.5194603114
2464,189641.74634164467
2465,133535.9746737145
2466,112795.87638406828
2467,112418.19705977966
2468,97204.24011744861
2469,98721.19814774534
2470,210448.38945474185
2471,225103.74487008282
2472,177870.5034833093
2473,125663.1936876059
2474,72563.51947096735
2475,208938.5910462538
2476,118733.70592808421
2477,113668.33510326548
2478,146965.86087827396
2479,96889.7201173678
2480,171149.92195396067
2481,129427.52923321351
2482,102498.1229885337
2483,104548.65440125973
2484,123208.43981154519
2485,127039.41919018258
2486,158066.70411187958
2487,182394.80563250498
2488,168818.02505733806
2489,156570.3700153007
2490,155007.72356370103
2491,89598.64634407312
2492,187926.63126090833
2493,150153.3651915501
2494,141533.34144715953
2495,73172.32192501519
2496,223796.3486056734
2497,155938.99509938748
2498,115341.67455643672
2499,78988.28146876441
2500,117646.26599818678
2501,141493.87091436936
2502,146115.23005307454
2503,110098.41676593921
2504,1167619.5672831219
2505,235031.53351257334
2506,246637.0613535085
2507,271259.0886947777
2508,243166.07609604776
2509,211326.86788159295
2510,204480.76654961111
2511,177303.39659941697
2512,216483.4034131792
2513,215469.67999970063
2514,344666.9063215734
2515,161195.6453658553
2516,173211.4171186589
2517,156619.28938678454
2518,150923.5489381292
2519,249643.31570775516
2520,225954.6574679286
2521,187270.12923879188
2522,218968.60101537535
2523,111806.55685071589
2524,137601.9979131464
2525,157325.02252798562
2526,155942.548953978
2527,125100.30071004364
2528,159729.59735953354
2529,170777.47887164413
2530,127735.19324998907
2531,263441.39440483076
2532,218155.4242289929
2533,195589.02862255427
2534,252180.55704054248
2535,271805.60796345223
2536,223119.75501333072
2537,260811.1537416667
2538,188954.01625601423
2539,186312.91235544055
2540,187114.73852612835
2541,174775.06387983484
2542,166015.37710268132
2543,99608.6121072633
2544,116870.44521057315
2545,127687.16558643966
2546,120544.00691918982
2547,137960.64345018845
2548,170098.89632473665
2549,153606.7677362865
2550,730701.484875738
2551,139004.7997463178
2552,136303.13572403952
2553,72936.41685775272
2554,84061.30387965112
2555,100275.02696817648
2556,89230.41013838723
2557,101734.29191622301
2558,196070.41520149691
2559,162301.3537190681
2560,172743.04811520677
2561,157930.57986150368
2562,173739.90646312747
2563,162452.38270967233
2564,194445.2495634806
2565,164857.5853389221
2566,176229.84646265896
2567,145888.12601950683
2568,227774.50243041117
2569,239866.62690620648
2570,112838.58584473515
2571,197008.73575817829
2572,166304.74970641953
2573,230528.5198213266
2574,-273217.9191262543
2575,138601.63081888668
2576,162257.8035448707
2577,127666.33641625091
2578,73364.18245722237
2579,19537.63427436049
2580,89204.75085239625
2581,115825.6598330274
2582,106764.86688909656
2583,285588.23681956565
2584,182107.32312160044
2585,178941.43329747964
2586,214885.91976199986
2587,202323.02710535133
2588,156411.09837364696
2589,161775.32186011865
2590,195591.1544079237
2591,237186.3519912552
2592,221922.55593708146
2593,265735.4888900424
2594,181455.086712601
2595,214214.83329437475
2596,285671.5190779156
2597,198891.35007353115
2598,279396.17355927953
2599,411452.88287858607
2600,1394268.6707760664
2601,135597.54571991437
2602,73334.73145387904
2603,96723.25355244521
2604,85795.53893745039
2605,68621.18008622003
2606,135140.89228228712
2607,210113.4223335433
2608,185512.88261845813
2609,160879.65944332362
2610,109438.61508080503
2611,180862.73319367075
2612,158392.22594073846
2613,126930.21667823312
2614,121304.44986770884
2615,159791.29277949233
2616,153460.1448462353
2617,198366.02181135013
2618,222440.85898354102
2619,206697.34352197906
2620,192602.73301986896
2621,178954.40724902938
2622,179120.28040001157
2623,230130.7464293925
2624,283189.84512606787
2625,294171.08238541975
2626,172560.95216203586
2627,188417.9620420885
2628,475493.3041422487
2629,505070.36605823704
2630,393411.82302682183
2631,466273.5773594548
2632,419650.6827631792
2633,318781.22112274624
2634,430314.45456179406
2635,137521.2786528254
2636,170208.7363855854
2637,187508.27941497357
2638,271779.71827910386
2639,195892.19843563891
2640,149271.5052262271
2641,98303.87033233978
2642,159082.24064527813
2643,108529.89882222004
2644,102899.76392259076
2645,111666.88464062242
2646,96537.85007511755
2647,102776.88611568091
2648,159371.39325818827
2649,155586.28674687713
2650,137394.42373984237
2651,137504.41919194534
2652,386469.8438541036
2653,258765.49719015614
2654,282280.6954814453
2655,415895.53256513004
2656,335991.1866168409
2657,371906.40881395095
2658,330747.0522198103
2659,331846.4421238649
2660,362625.6315836151
2661,369962.6668252569
2662,391584.0388276271
2663,279095.0270365634
2664,300587.98093731527
2665,337146.5860938268
2666,300380.93282991287
2667,183328.12422364939
2668,189620.01856691355
2669,189993.44955332123
2670,266137.13615375373
2671,191045.4694733302
2672,195628.13852831663
2673,197349.22394072602
2674,193845.88899467082
2675,193329.413383257
2676,186970.0431980939
2677,205546.98455132416
2678,231690.310636924
2679,283548.73332477885
2680,297849.4567962446
2681,409483.2875352426
2682,319591.6796367796
2683,488293.8108238602
2684,325156.6929813399
2685,335303.6490092968
2686,250500.81043426704
2687,298053.43623454554
2688,215390.7618304334
2689,219000.25601652602
2690,374686.9195424003
2691,200260.97202629654
2692,160298.86430316314
2693,207985.21360053925
2694,139319.79460232973
2695,201807.03019462398
2696,187092.07891430322
2697,188889.48785352788
2698,223127.550949494
2699,163468.52779480594
2700,143314.96193341934
2701,136818.82768206508
2702,89655.3037854745
2703,108158.36787597416
2704,142598.1853040033
2705,103619.85529105668
2706,83446.336322924
2707,100285.18811402633
2708,138531.3521897113
2709,111282.50183131313
2710,147805.63730517018
2711,602929.1812634143
2712,407001.96136910317
2713,160523.52500459447
2714,144286.15841200494
2715,173415.71935719938
2716,129345.62103407225
2717,188019.37502766924
2718,215987.2456933671
2719,149926.7624048543
2720,181062.52939679998
2721,126154.75793230766
2722,157377.39120212977
2723,135629.26275683625
2724,123000.48663277458
2725,129362.18993873172
2726,141945.2570393181
2727,176250.42387085513
2728,179239.01661901188
2729,156580.68856300262
2730,147334.16460078408
2731,129528.87790126656
2732,137442.97809637967
2733,158222.10103871592
2734,122989.68887849001
